AWS Account ID,AWS Account Name,Region,ID,State,EC2 Name,Internal IP Address,External IP Address,Private IP DNS Name,OS Version,NetworkPosition,TerragruntPath,Product,EnvironmentName,ManagedBy,Description,Name,TerraformComponent,AccountClass,Service,EnvironmentClass,Owner,DataClassification,ProxyEnabled,DailyBackupEnabled,Sequence,auto-start-stop,EnableCloudWatchAlarms,is_personal,k8s.io/cluster-autoscaler/shared-dev-lon-eks-fargate-apps,aws:ec2launchtemplate:version,aws:ec2:fleet-id,eks:nodegroup-name,aws:ec2launchtemplate:id,k8s.io/cluster-autoscaler/enabled,aws:eks:cluster-name,aws:autoscaling:groupName,kubernetes.io/cluster/shared-dev-lon-eks-fargate-apps,eks:cluster-name,AmazonECSManaged,kubernetes.io/cluster/shared-prod-lon-eks-fargate-apps,k8s.io/cluster-autoscaler/shared-prod-lon-eks-fargate-apps,Type,k8s.io/cluster-autoscaler/core-prod-lon-eks-fargate-app,kubernetes.io/cluster/core-prod-lon-eks-fargate-app,Stack,AWSBatchServiceTag,Application,k8s.io/cluster-autoscaler/core-dev-lon-eks-fargate-apps,kubernetes.io/cluster/core-dev-lon-eks-fargate-apps,kubernetes.io/cluster/core-stg-lon-eks-fargate-apps,k8s.io/cluster-autoscaler/core-stg-lon-eks-fargate-apps
592077091219,core-dev,eu-west-2,i-0f087f1527a297214,running,aws-core-dev-lon-devsrv-anisseismailli,10.6.8.52,N/A,ip-10-6-8-52.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-anisseismailli,quant,core-dev,Terraform,Development Server for anisseismailli in core-dev environment,aws-core-dev-lon-devsrv-anisseismailli,dev-server-anisseismailli,core,quant-server,dev,Asset Management,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0c0add14e864e65a5,running,aws-core-dev-lon-devsrv-kanjisato-gpu,10.6.8.196,N/A,ip-10-6-8-196.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-kanjisato-gpu,otc,core-dev,Terraform,Development Server for kanjisato-gpu in core-dev environment,aws-core-dev-lon-devsrv-kanjisato-gpu,dev-server-kanjisato-gpu,core,quant-server,dev,Asset Management,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0bbfcddff3a03f90f,running,aws-core-dev-lon-devsrv-abdurrasel,10.6.8.242,N/A,ip-10-6-8-242.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-abdurrasel,data,core-dev,Terraform,Development Server for abdurrasel in core-dev environment,aws-core-dev-lon-devsrv-abdurrasel,dev-server-abdurrasel,core,development-server,dev,Risk,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-04b5962312d81d7e3,running,aws-core-dev-lon-devsrv-orenamsellem,10.6.8.131,N/A,ip-10-6-8-131.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-orenamsellem,risk,core-dev,Terraform,Development Server for orenamsellem in core-dev environment,aws-core-dev-lon-devsrv-orenamsellem,dev-server-orenamsellem,core,development-server,dev,Risk,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-036122bcf7390d667,running,aws-core-dev-lon-ops-server-1,10.6.9.29,N/A,ip-10-6-9-29.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/ops-server,ops,core-dev,Terraform,aws-core-dev-lon-ops-server-1,aws-core-dev-lon-ops-server-1,ops-server,core,ops-server,dev,Operations,confidential,true,,,,false,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0b53858134db44101,running,aws-core-dev-lon-devsrv-sre,10.6.9.62,N/A,ip-10-6-9-62.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-sre,dev,core-dev,Terraform,Development Server for sre in core-dev environment,aws-core-dev-lon-devsrv-sre,dev-server-sre,core,development-server,dev,Engineering,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-03dbc75f3f6c5c15c,running,aws-core-dev-lon-devsrv-sre-2,10.6.9.95,N/A,ip-10-6-9-95.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-sre-2,dev,core-dev,Terraform,Development Server for sre-2 in core-dev environment,aws-core-dev-lon-devsrv-sre-2,dev-server-sre-2,core,development-server,dev,Engineering,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-01121f4eac26d2930,running,aws-core-dev-lon-questdb-snapshot-replica-1,10.6.9.144,N/A,ip-10-6-9-144.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/questdb-dev,trading,core-dev,Terraform,aws-core-dev-lon-questdb-snapshot-replica-1,aws-core-dev-lon-questdb-snapshot-replica-1,questdb-dev,core,questdb-snapshot-replica,dev,Data,confidential,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-0be1df93a16a76cc7,running,aws-core-dev-lon-nats-data-v2-1,10.6.8.108,N/A,ip-10-6-8-108.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/data-nats-cluster,Data NATS,core-dev,Terraform,aws-core-dev-lon-nats-data-v2-1,aws-core-dev-lon-nats-data-v2-1,data-nats-cluster,core,nats-data-v2,dev,Data,confidential,,false,,,False,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-075d96b69e071ef83,running,aws-core-dev-lon-eks-fargate-apps-node-group-1,10.6.8.86,N/A,ip-10-6-8-86.eu-west-2.compute.internal,2,,,,,,,aws-core-dev-lon-eks-fargate-apps-node-group-1,,,,,,,,,,,,,,1,fleet-4a1dd20e-3525-c43c-84b0-85a0bea515f2,node_group_1-20241007091327028600000001,lt-0fc3914d46cf01d0d,true,core-dev-lon-eks-fargate-apps,eks-node_group_1-20241007091327028600000001-06c93320-a39b-60a0-8638-f843a03352e4,,core-dev-lon-eks-fargate-apps,,,,,,,,,,owned,owned,,
592077091219,core-dev,eu-west-2,i-0542ccb7cbf9bd6bc,running,aws-core-dev-lon-devsrv-crossteam,10.6.9.104,N/A,ip-10-6-9-104.eu-west-2.compute.internal,9.4,private,core-dev/region/eu-west-2/dev-server-crossteam,dev,core-dev,Terraform,Development Server for crossteam in core-dev environment,aws-core-dev-lon-devsrv-crossteam,dev-server-crossteam,core,development-server-crossteam,dev,Engineering,confidential,false,true,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,eu-west-2,i-07f66007ca9010cca,running,aws-core-dev-lon-eks-fargate-apps-node-group-3,10.6.12.240,N/A,ip-10-6-12-240.eu-west-2.compute.internal,2,,,,,,,aws-core-dev-lon-eks-fargate-apps-node-group-3,,,,,,,,,,,,,,1,fleet-6895d0ae-3f85-e49e-0c98-0702cb2a4ddb,node_group_3-20241007091327030700000005,lt-03280bb1a18581e4a,true,core-dev-lon-eks-fargate-apps,eks-node_group_3-20241007091327030700000005-9cc93320-a39c-867e-9200-49a8324c572b,,core-dev-lon-eks-fargate-apps,,,,,,,,,,owned,owned,,
592077091219,core-dev,eu-west-2,i-0d0992ddae3afa6e3,running,core-dev-lon-data-platform-green,10.6.10.104,N/A,ip-10-6-10-104.eu-west-2.compute.internal,N/A,,core-dev/region/eu-west-2/data-platform,data,core-dev,Terraform,,core-dev-lon-data-platform-green,data-platform,core,data-platform,dev,data,,,,,,,,,1,,,lt-08b8b36b850fc96c5,,,AWSBatch-core-dev-lon-data-platform-green-asg-d4f9be2c-60d1-33e4-b16b-41620b60ded7,,,,,,,,,green,batch,,,,,
592077091219,core-dev,eu-west-2,i-0535c301a7836900a,running,aws-core-dev-lon-eks-fargate-apps-node-group-2,10.6.10.18,N/A,ip-10-6-10-18.eu-west-2.compute.internal,2,,,,,,,aws-core-dev-lon-eks-fargate-apps-node-group-2,,,,,,,,,,,,,,1,fleet-d69de615-2aaf-4c85-8430-018a32cc2c75,node_group_2-20241007091327028900000003,lt-0d05425866114d219,true,core-dev-lon-eks-fargate-apps,eks-node_group_2-20241007091327028900000003-56c93320-a399-ce84-8886-cb3a9a93bf1c,,core-dev-lon-eks-fargate-apps,,,,,,,,,,owned,owned,,
592077091219,core-dev,me-central-1,i-0faa58e90997e6bb6,stopped,aws-core-dev-uae-zpa-connector-2,10.6.139.78,N/A,ip-10-6-139-78.me-central-1.compute.internal,N/A,private,core-dev/region/me-central-1/zpa-connector,platform,core-dev,Terraform,ZPA Connector Server 2 in core-dev environment,aws-core-dev-uae-zpa-connector-2,zpa-connector,core,zpa-connector,dev,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-0a42b69abba9371f1,running,aws-core-dev-uae-devsrv-gabrielborrageiro,10.6.137.204,N/A,ip-10-6-137-204.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-gabrielborrageiro,quant,core-dev,Terraform,Development Server for gabrielborrageiro in core-dev environment,aws-core-dev-uae-devsrv-gabrielborrageiro,dev-server-gabrielborrageiro,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-0477683669ce55857,stopped,aws-core-dev-uae-zpa-connector-1,10.6.136.201,N/A,ip-10-6-136-201.me-central-1.compute.internal,N/A,private,core-dev/region/me-central-1/zpa-connector,platform,core-dev,Terraform,ZPA Connector Server 1 in core-dev environment,aws-core-dev-uae-zpa-connector-1,zpa-connector,core,zpa-connector,dev,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-028c58fc21750d366,running,aws-core-dev-uae-devsrv-gilesbenham,10.6.136.252,N/A,ip-10-6-136-252.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-gilesbenham,exchangemm,core-dev,Terraform,Development Server for gilesbenham in core-dev environment,aws-core-dev-uae-devsrv-gilesbenham,dev-server-gilesbenham,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-09a09082cca0b4348,running,aws-core-dev-uae-devsrv-dandixey,10.6.137.76,N/A,ip-10-6-137-76.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-dandixey,exchangemm,core-dev,Terraform,Development Server for dandixey in core-dev environment,aws-core-dev-uae-devsrv-dandixey,dev-server-dandixey,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-004b78f0ac590cb9b,running,aws-core-dev-uae-devsrv-georgenikishin,10.6.136.175,N/A,ip-10-6-136-175.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-georgenikishin,exchangemm,core-dev,Terraform,Development Server for georgenikishin in core-dev environment,aws-core-dev-uae-devsrv-georgenikishin,dev-server-georgenikishin,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-0f1ea5c796fc68e05,running,aws-core-dev-uae-devsrv-harveycole,10.6.136.42,N/A,ip-10-6-136-42.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-harveycole,exchangemm,core-dev,Terraform,Development Server for harveycole in core-dev environment,aws-core-dev-uae-devsrv-harveycole,dev-server-harveycole,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-077ec6eaa3244d60e,running,aws-core-dev-uae-devsrv-unaysangus,10.6.137.92,N/A,ip-10-6-137-92.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/dev-server-unaysangus,exchangemm,core-dev,Terraform,Development Server for unaysangus in core-dev environment,aws-core-dev-uae-devsrv-unaysangus,dev-server-unaysangus,core,development-server-exchangemm,dev,Exchange MM,confidential,false,false,,Disabled,False,true,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-0bbab74b2ce4a5674,stopped,aws-core-dev-uae-net-mon-1,10.6.136.169,N/A,ip-10-6-136-169.me-central-1.compute.internal,9.4,private,core-dev/region/me-central-1/networking/mon-agents,platform,core-dev,Terraform,net-mon server 1 in environment core-dev,aws-core-dev-uae-net-mon-1,networking/mon-agents,core,net-mon,dev,SecOps,internal,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-07755df7c6739a6b5,running,aws-core-dev-uae-zpa-connector-3,10.6.130.120,N/A,ip-10-6-130-120.me-central-1.compute.internal,N/A,bypass,core-dev/region/me-central-1/zpa-connector,platform,core-dev,Terraform,ZPA Connector Server 3 in core-dev environment,aws-core-dev-uae-zpa-connector-3,zpa-connector,core,zpa-connector,dev,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592077091219,core-dev,me-central-1,i-0aada92a8f6b00639,running,aws-core-dev-uae-zpa-connector-4,10.6.130.231,N/A,ip-10-6-130-231.me-central-1.compute.internal,N/A,bypass,core-dev/region/me-central-1/zpa-connector,platform,core-dev,Terraform,ZPA Connector Server 4 in core-dev environment,aws-core-dev-uae-zpa-connector-4,zpa-connector,core,zpa-connector,dev,SecOps,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-000c0a0496b654466,running,aws-pt-dev-lon-nats-server-3,10.8.6.132,N/A,ip-10-8-6-132.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-cluster,trading,pt-dev,Terraform,nats-server server 3 in environment pt-dev,aws-pt-dev-lon-nats-server-3,nats-cluster,pt,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-09098f23f68719bf4,running,aws-pt-dev-lon-nats-server-2,10.8.5.243,N/A,ip-10-8-5-243.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-cluster,trading,pt-dev,Terraform,nats-server server 2 in environment pt-dev,aws-pt-dev-lon-nats-server-2,nats-cluster,pt,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0e04e76671e0b0e53,running,aws-pt-dev-lon-devsrv-pt-trading,10.8.4.238,N/A,ip-10-8-4-238.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/dev-server-trading,trading,pt-dev,Terraform,Development Server for pt-trading in pt-dev environment,aws-pt-dev-lon-devsrv-pt-trading,dev-server-trading,pt,trading-development,dev,OTC MM,confidential,false,false,,Disabled,True,false,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0c48811f618504f0d,running,aws-pt-dev-lon-nats-server-1,10.8.4.70,N/A,ip-10-8-4-70.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-cluster,trading,pt-dev,Terraform,nats-server server 1 in environment pt-dev,aws-pt-dev-lon-nats-server-1,nats-cluster,pt,nats-server,dev,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-07ae7f9da2ce88468,running,aws-pt-dev-lon-devsrv-kaspar,10.8.4.141,N/A,ip-10-8-4-141.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/dev-server-kasperthommen,trading,pt-dev,Terraform,Development Server for kaspar in pt-dev environment,aws-pt-dev-lon-devsrv-kaspar,dev-server-kasperthommen,pt,trading-development,dev,OTC MM,confidential,false,false,,Disabled,True,true,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0b8d60e16e0f759d1,running,aws-pt-dev-lon-eth-mainnet-1,10.8.4.119,N/A,ip-10-8-4-119.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/ethereum-mainnet,defi,pt-dev,Terraform,ethereum-mainnet instance in pt-dev environment,aws-pt-dev-lon-eth-mainnet-1,ethereum-mainnet,pt,ethereum-mainnet,dev,Asset Management,public,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0a82ec1b83a998a67,running,aws-pt-dev-lon-fireblocks,10.8.4.181,N/A,ip-10-8-4-181.eu-west-2.compute.internal,2,private,pt-dev/region/eu-west-2/fireblocks,defi,pt-dev,Terraform,fireblocks server in environment pt-dev,aws-pt-dev-lon-fireblocks,fireblocks,pt,fireblocks,dev,Operations,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0fc0a1bc46b5f64ea,running,aws-pt-dev-london-otc-ingress-haproxy-asg,10.8.5.219,N/A,ip-10-8-5-219.eu-west-2.compute.internal,2,,pt-dev/region/eu-west-2/otc-ingress,otc-ingress,pt-dev,Terraform,,aws-pt-dev-london-otc-ingress-haproxy-asg,otc-ingress,pt,ecs,dev,OTC MM,confidential,,,,,,,,13,,,lt-0c883372af17cdda8,,,aws-pt-dev-london-otc-ingress-haproxy-asg-20240717131248055100000001,,,true,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0d06d76476eafd7d9,running,aws-pt-dev-lon-nats-data-server-1,10.8.4.49,N/A,ip-10-8-4-49.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-data-cluster,trading,pt-dev,Terraform,nats-data-server server 1 in environment pt-dev,aws-pt-dev-lon-nats-data-server-1,nats-data-cluster,pt,nats-data-server,dev,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,data,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0616621a1b0dec627,running,aws-pt-dev-lon-nats-data-server-2,10.8.4.243,N/A,ip-10-8-4-243.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-data-cluster,trading,pt-dev,Terraform,nats-data-server server 2 in environment pt-dev,aws-pt-dev-lon-nats-data-server-2,nats-data-cluster,pt,nats-data-server,dev,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,data,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0ba7433f2054c5a2a,running,aws-pt-dev-lon-nats-data-server-3,10.8.4.51,N/A,ip-10-8-4-51.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/nats-data-cluster,trading,pt-dev,Terraform,nats-data-server server 3 in environment pt-dev,aws-pt-dev-lon-nats-data-server-3,nats-data-cluster,pt,nats-data-server,dev,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,data,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0a7fa041a8667de1f,running,aws-pt-dev-london-otc-gateway-asg,10.8.4.214,N/A,ip-10-8-4-214.eu-west-2.compute.internal,2,,pt-dev/region/eu-west-2/otc-ingress-clients,otc-ingress,pt-dev,Terraform,,aws-pt-dev-london-otc-gateway-asg,otc-ingress-clients,pt,ecs,dev,OTC MM,confidential,,,,,,,,4,,,lt-03ce6d9d9ecaba4b2,,,aws-pt-dev-london-otc-gateway-asg-20240916133511366200000003,,,true,,,,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0de7576f8b0cdb80c,running,aws-pt-dev-lon-trading-gateway-runner-1,10.8.4.244,N/A,ip-10-8-4-244.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/dev-server-gateway-runner,trading,pt-dev,Terraform,trading server gateway-runner-1 in environment pt-dev,aws-pt-dev-lon-trading-gateway-runner-1,dev-server-gateway-runner,pt,trading,dev,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
685826347765,pt-dev,eu-west-2,i-0eb6aef0c3f1709d4,running,aws-pt-dev-lon-trading-development-zakriahussain,10.8.4.250,N/A,ip-10-8-4-250.eu-west-2.compute.internal,9.4,private,pt-dev/region/eu-west-2/engineering,trading,pt-dev,Terraform,aws-pt-dev-lon-trading-development-zakriahussain,aws-pt-dev-lon-trading-development-zakriahussain,engineering,pt,trading-development,dev,OTC MM,confidential,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,ap-northeast-1,i-056e1e530719acd98,running,aws-pt-dev-tok-quant-server-1,10.8.52.38,N/A,ip-10-8-52-38.ap-northeast-1.compute.internal,9.4,private,pt-dev/region/ap-northeast-1/quant-server-1,quant,pt-dev,Terraform,"exchangemm-1 in pt-dev environment, ap-northeast-1 region",aws-pt-dev-tok-quant-server-1,quant-server-1,pt,exchangemm,dev,Exchange MM,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,ap-northeast-1,i-09129eb628fd73af3,running,aws-pt-dev-tok-polygon-2,10.8.52.17,N/A,ip-10-8-52-17.ap-northeast-1.compute.internal,9.4,private,pt-dev/region/ap-northeast-1/polygon,defi,pt-dev,Terraform,polygon server 2 in environment pt-dev,aws-pt-dev-tok-polygon-2,polygon,pt,polygon,dev,Asset Management,confidential,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,ap-northeast-1,i-0d94b0801447c7da9,running,aws-pt-dev-tok-polygon-1,10.8.52.78,N/A,ip-10-8-52-78.ap-northeast-1.compute.internal,9.4,private,pt-dev/region/ap-northeast-1/polygon,defi,pt-dev,Terraform,polygon server 1 in environment pt-dev,aws-pt-dev-tok-polygon-1,polygon,pt,polygon,dev,Asset Management,confidential,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
685826347765,pt-dev,ap-northeast-1,i-05e681830b92249d0,running,aws-pt-dev-tok-exchangemm-1,10.8.52.9,N/A,ip-10-8-52-9.ap-northeast-1.compute.internal,9.4,private,pt-dev/region/ap-northeast-1/tokenmm,exchangemm,pt-dev,Terraform,aws-pt-dev-tok-exchangemm-1,aws-pt-dev-tok-exchangemm-1,tokenmm,pt,exchangemm,dev,Exchange MM,confidential,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
090891840617,core-stg,eu-west-2,i-0c09dccf8adbf2293,running,aws-core-stg-lon-nats-server-5,10.12.12.225,N/A,ip-10-12-12-225.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/nats-cluster,trading,core-stg,Terraform,nats-server server 5 in environment core-stg,aws-core-stg-lon-nats-server-5,nats-cluster,core,nats-server,stg,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-0abf194b6f4cbb163,running,aws-core-stg-lon-nats-server-3,10.12.12.46,N/A,ip-10-12-12-46.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/nats-cluster,trading,core-stg,Terraform,nats-server server 3 in environment core-stg,aws-core-stg-lon-nats-server-3,nats-cluster,core,nats-server,stg,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-075080c301b1aeb0f,running,aws-core-stg-lon-nats-server-4,10.12.12.254,N/A,ip-10-12-12-254.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/nats-cluster,trading,core-stg,Terraform,nats-server server 4 in environment core-stg,aws-core-stg-lon-nats-server-4,nats-cluster,core,nats-server,stg,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-0fc5d06962ed57da9,running,aws-core-stg-lon-nats-server-1,10.12.8.175,N/A,ip-10-12-8-175.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/nats-cluster,trading,core-stg,Terraform,nats-server server 1 in environment core-stg,aws-core-stg-lon-nats-server-1,nats-cluster,core,nats-server,stg,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-01b54f83c47e22c8d,running,aws-core-stg-lon-dcp-1,10.12.9.183,N/A,ip-10-12-9-183.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/dcp-server,trading,core-stg,Terraform,dcp server 1 in environment core-stg,aws-core-stg-lon-dcp-1,dcp-server,core,dcp,stg,OTC MM,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-08da2db89f0a949fe,running,aws-core-stg-lon-nats-server-2,10.12.11.145,N/A,ip-10-12-11-145.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/nats-cluster,trading,core-stg,Terraform,nats-server server 2 in environment core-stg,aws-core-stg-lon-nats-server-2,nats-cluster,core,nats-server,stg,Data,confidential,,false,,,,,,,,,,,,,,,,,,main,,,,,,,,,
090891840617,core-stg,eu-west-2,i-0bcc6a3a8ba277f03,running,aws-core-stg-lon-questdb-1,10.12.8.35,N/A,ip-10-12-8-35.eu-west-2.compute.internal,9.4,private,core-stg/region/eu-west-2/questdb,trading,core-stg,Terraform,aws-core-stg-lon-questdb-1,aws-core-stg-lon-questdb-1,questdb,core,questdb,stg,Data,confidential,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,
090891840617,core-stg,eu-west-2,i-02725618457c55e1c,running,aws-core-stg-lon-eks-fargate-apps-node-group-1,10.12.9.19,N/A,ip-10-12-9-19.eu-west-2.compute.internal,2,,,,,,,aws-core-stg-lon-eks-fargate-apps-node-group-1,,,,,,,,,,,,,,1,fleet-7c37ccbf-222d-6e2d-8430-01a8c641cd49,node_group_1-20241007095634660600000001,lt-03219c9a164e87f2b,true,core-stg-lon-eks-fargate-apps,eks-node_group_1-20241007095634660600000001-aec93334-6199-0f7a-ecd1-5f9f616dcb50,,core-stg-lon-eks-fargate-apps,,,,,,,,,,,,owned,owned
090891840617,core-stg,eu-west-2,i-012d0ee4d55ff3dad,running,aws-core-stg-lon-eks-fargate-apps-node-group-3,10.12.12.66,N/A,ip-10-12-12-66.eu-west-2.compute.internal,2,,,,,,,aws-core-stg-lon-eks-fargate-apps-node-group-3,,,,,,,,,,,,,,1,fleet-f61546bf-a22d-e6af-acba-09a89769554d,node_group_3-20241007095634684200000005,lt-00351650a38b7b887,true,core-stg-lon-eks-fargate-apps,eks-node_group_3-20241007095634684200000005-5ec93334-619c-b6d1-339d-43c5129ea57e,,core-stg-lon-eks-fargate-apps,,,,,,,,,,,,owned,owned
090891840617,core-stg,eu-west-2,i-0adedd02fd30ee0e9,running,aws-core-stg-lon-eks-fargate-apps-node-group-2,10.12.11.100,N/A,ip-10-12-11-100.eu-west-2.compute.internal,2,,,,,,,aws-core-stg-lon-eks-fargate-apps-node-group-2,,,,,,,,,,,,,,1,fleet-40157aac-9587-4496-a490-2f0238028306,node_group_2-20241007095634665500000003,lt-0cdb87b7c16afb8a5,true,core-stg-lon-eks-fargate-apps,eks-node_group_2-20241007095634665500000003-ccc93334-61a1-06b7-ec11-efa20c1b1167,,core-stg-lon-eks-fargate-apps,,,,,,,,,,,,owned,owned
